flight_number,airline_name,airline_iata,aircraft_type,origin_airport,destination_airport,scheduled_departure,scheduled_arrival,flight_status,data_source,distance_km,passenger_capacity,load_factor,co2_per_passenger_kg,co2_per_passenger_per_km,total_co2_kg,data_extracted_at,is_domestic,efficiency_vs_industry,airline_efficiency_reported,sustainability_report_year,sustainability_data_source,altitude,velocity,flight_category,efficiency_rating
DL4537,Southwest Airlines,,A380,JFK,SFO,,,scheduled,synthetic,4162.14,525,0.7980643131752939,451.61,0.1085,189217.26,2025-09-03T23:21:13.454086,True,1.236,0.093,2023.0,Environmental Report,,,Ultra-long-haul,Good
DL5030,KLM,,A330,JFK,DFW,,,scheduled,synthetic,2238.7,300,0.8687114538825929,234.89,0.1049,61215.49,2025-09-03T23:21:13.454086,True,1.195,,,,,,Long-haul,Excellent
DL5786,ANA,,B738,JFK,ATL,,,scheduled,synthetic,1222.67,189,0.8382505922477197,159.75,0.1307,25309.09,2025-09-03T23:21:13.454086,True,1.489,0.085,2023.0,ESG Report,,,Medium-haul,Average
EK4921,British Airways,,B738,LGA,ATL,,,scheduled,synthetic,1225.1,189,0.7532547813607084,178.12,0.1454,25358.08,2025-09-03T23:21:13.454086,True,1.656,0.09,2023.0,ESG Report,,,Medium-haul,Poor
BA0210,Air France,,A321,LGA,LAX,,,scheduled,synthetic,3973.93,220,0.7379204197644647,523.34,0.1317,84960.32,2025-09-03T23:21:13.455084,True,1.5,,,,,,Long-haul,Average
BA4827,ANA,,B787,LGA,LAX,,,scheduled,synthetic,3973.93,300,0.7835471573992541,300.0,0.0755,70519.24,2025-09-03T23:21:13.455084,True,0.86,0.085,2023.0,ESG Report,,,Long-haul,Excellent
DL5724,United Airlines,,A321,JFK,ATL,,,scheduled,synthetic,1222.67,220,0.7826147786687293,163.98,0.1341,28233.3,2025-09-03T23:21:13.455084,True,1.527,0.089,2023.0,Sustainability Report,,,Medium-haul,Average
EK2731,Delta Air Lines,,A320,JFK,ATL,,,scheduled,synthetic,1222.67,180,0.6297554437119868,210.43,0.1721,23853.5,2025-09-03T23:21:13.455084,True,1.96,0.095,2023.0,Sustainability Report,,,Medium-haul,Poor
BA8873,American Airlines,,A321,EWR,DEN,,,scheduled,synthetic,2582.64,220,0.837654901990069,303.33,0.1174,55898.89,2025-09-03T23:21:13.455084,True,1.337,0.092,2023.0,ESG Report,,,Long-haul,Average
UA0380,Qantas,,B767,LGA,DFW,,,scheduled,synthetic,2234.88,240,0.8665329616948814,243.39,0.1089,50617.31,2025-09-03T23:21:13.455084,True,1.24,0.089,2023.0,Climate Action Plan,,,Long-haul,Good
LH4299,Singapore Airlines,,E190,LGA,ORD,,,scheduled,synthetic,1180.13,100,0.6609309844773129,224.37,0.1901,14829.31,2025-09-03T23:21:13.455084,True,2.165,0.08,2023.0,Sustainability Report,,,Medium-haul,Poor
AA3570,British Airways,,B738,LGA,ORD,,,scheduled,synthetic,1180.13,189,0.8929728238493608,144.93,0.1228,24460.11,2025-09-03T23:21:13.455084,True,1.399,0.09,2023.0,ESG Report,,,Medium-haul,Average
BA2590,Southwest Airlines,,B737,EWR,ORD,,,scheduled,synthetic,1157.14,175,0.8084839549701176,160.35,0.1386,22687.07,2025-09-03T23:21:13.456069,True,1.578,0.093,2023.0,Environmental Report,,,Medium-haul,Average
DL9961,Emirates,,E190,JFK,ATL,,,scheduled,synthetic,1222.67,100,0.8184386960935195,187.48,0.1533,15344.09,2025-09-03T23:21:13.456069,True,1.746,0.084,2023.0,Environmental Report,,,Medium-haul,Poor
BA5921,British Airways,,B767,LGA,DFW,,,scheduled,synthetic,2234.88,240,0.8164805869966859,258.31,0.1156,50617.22,2025-09-03T23:21:13.456069,True,1.317,0.09,2023.0,ESG Report,,,Long-haul,Good
EK9856,Qantas,,B737,JFK,ATL,,,scheduled,synthetic,1222.67,175,0.752929365485143,181.56,0.1485,23922.82,2025-09-03T23:21:13.456069,True,1.691,0.089,2023.0,Climate Action Plan,,,Medium-haul,Poor
AA1322,Emirates,,A320,JFK,ORD,,,scheduled,synthetic,1191.05,180,0.697205083122707,185.33,0.1556,23258.34,2025-09-03T23:21:13.456069,True,1.772,0.084,2023.0,Environmental Report,,,Medium-haul,Poor
AA6172,JAL,,A321,JFK,DEN,,,scheduled,synthetic,2616.58,220,0.7527635323630889,341.89,0.1307,56619.71,2025-09-03T23:21:13.456069,True,1.489,0.087,2023.0,Sustainability Report,,,Long-haul,Average
UA3393,JAL,,A330,LGA,SFO,,,scheduled,synthetic,4151.2,300,0.8832520116439115,421.87,0.1016,111785.26,2025-09-03T23:21:13.456069,True,1.157,0.087,2023.0,Sustainability Report,,,Ultra-long-haul,Excellent
UA8604,Cathay Pacific,,B787,JFK,LAX,,,scheduled,synthetic,3983.01,300,0.6588295144669047,357.6,0.0898,70679.23,2025-09-03T23:21:13.456069,True,1.023,0.083,2023.0,Sustainability Report,,,Long-haul,Excellent
UA7420,JAL,,B737,LGA,ATL,,,scheduled,synthetic,1225.1,175,0.8051681615095636,170.11,0.1389,23969.25,2025-09-03T23:21:13.457106,True,1.582,0.087,2023.0,Sustainability Report,,,Medium-haul,Average
DL1474,Delta Air Lines,,B787,LGA,DFW,,,scheduled,synthetic,2234.88,300,0.6976256577046344,192.38,0.0861,40262.77,2025-09-03T23:21:13.457106,True,0.981,0.095,2023.0,Sustainability Report,,,Long-haul,Excellent
DL5213,Qatar Airways,,B767,JFK,DEN,,,scheduled,synthetic,2616.58,240,0.878445208651845,280.24,0.1071,59082.12,2025-09-03T23:21:13.457106,True,1.22,0.082,2023.0,Sustainability Report,,,Long-haul,Excellent
AA2004,British Airways,,B738,LGA,ATL,,,scheduled,synthetic,1225.1,189,0.8495214661199295,157.94,0.1289,25358.78,2025-09-03T23:21:13.457106,True,1.468,0.09,2023.0,ESG Report,,,Medium-haul,Average
UA1847,Cathay Pacific,,B747,LGA,SFO,,,scheduled,synthetic,4151.2,410,0.8648454600361745,456.19,0.1099,161758.88,2025-09-03T23:21:13.457106,True,1.252,0.083,2023.0,Sustainability Report,,,Ultra-long-haul,Good
UA4818,Delta Air Lines,,A380,JFK,SFO,,,scheduled,synthetic,4162.14,525,0.6793661312152026,530.51,0.1275,189215.53,2025-09-03T23:21:13.457106,True,1.452,0.095,2023.0,Sustainability Report,,,Ultra-long-haul,Average
BA2196,Southwest Airlines,,A320,JFK,ATL,,,scheduled,synthetic,1222.67,180,0.6831546820132737,193.98,0.1587,23853.3,2025-09-03T23:21:13.457106,True,1.807,0.093,2023.0,Environmental Report,,,Medium-haul,Poor
UA5055,Qantas,,A350,JFK,SFO,,,scheduled,synthetic,4162.14,325,0.6884777618091558,406.98,0.0978,91063.92,2025-09-03T23:21:13.457106,True,1.114,0.089,2023.0,Climate Action Plan,,,Ultra-long-haul,Excellent
AA1142,JAL,,B738,EWR,ORD,,,scheduled,synthetic,1157.14,189,0.6118228759596811,207.57,0.1794,24002.26,2025-09-03T23:21:13.457106,True,2.043,0.087,2023.0,Sustainability Report,,,Medium-haul,Poor
EK3745,Delta Air Lines,,B787,EWR,SFO,,,scheduled,synthetic,4128.23,300,0.7585554082031233,321.85,0.078,73242.32,2025-09-03T23:21:13.457106,True,0.888,0.095,2023.0,Sustainability Report,,,Ultra-long-haul,Excellent
AA2614,Emirates,,B737,JFK,ATL,,,scheduled,synthetic,1222.67,175,0.8103988940894029,168.69,0.138,23923.58,2025-09-03T23:21:13.457106,True,1.572,0.084,2023.0,Environmental Report,,,Medium-haul,Average
UA1731,Delta Air Lines,,B738,LGA,ATL,,,scheduled,synthetic,1225.1,189,0.8443075398249252,158.91,0.1297,25357.92,2025-09-03T23:21:13.457106,True,1.477,0.095,2023.0,Sustainability Report,,,Medium-haul,Average
LH7858,KLM,,A321,JFK,LAX,,,scheduled,synthetic,3983.01,220,0.8874791359713893,436.13,0.1095,85152.38,2025-09-03T23:21:13.457106,True,1.247,,,,,,Long-haul,Good
EK6275,JAL,,E190,JFK,ORD,,,scheduled,synthetic,1191.05,100,0.8731009282220654,171.36,0.1439,14961.46,2025-09-03T23:21:13.457106,True,1.639,0.087,2023.0,Sustainability Report,,,Medium-haul,Poor
AA1448,Singapore Airlines,,A320,LGA,ATL,,,scheduled,synthetic,1225.1,180,0.7755594583522317,171.2,0.1397,23899.64,2025-09-03T23:21:13.457106,True,1.591,0.08,2023.0,Sustainability Report,,,Medium-haul,Average
BA9743,Cathay Pacific,,E190,LGA,ATL,,,scheduled,synthetic,1225.1,100,0.8210101707006955,187.25,0.1528,15373.42,2025-09-03T23:21:13.457106,True,1.74,0.083,2023.0,Sustainability Report,,,Medium-haul,Poor
EK4629,KLM,,B737,JFK,DEN,,,scheduled,synthetic,2616.58,175,0.7940096590076784,345.27,0.132,47975.85,2025-09-03T23:21:13.457106,True,1.503,,,,,,Long-haul,Average
AA2258,Lufthansa,,B787,JFK,LAX,,,scheduled,synthetic,3983.01,300,0.812560924709904,289.95,0.0728,70680.61,2025-09-03T23:21:13.457106,True,0.829,0.0875,2023.0,Sustainability Report,,,Long-haul,Excellent
BA2909,Cathay Pacific,,A321,JFK,ORD,,,scheduled,synthetic,1191.05,220,0.7517761285360849,166.45,0.1398,27529.29,2025-09-03T23:21:13.457106,True,1.592,0.083,2023.0,Sustainability Report,,,Medium-haul,Average
EK5387,ANA,,A330,EWR,DEN,,,scheduled,synthetic,2582.64,300,0.8215691171588355,285.73,0.1106,70424.08,2025-09-03T23:21:13.457106,True,1.26,0.085,2023.0,ESG Report,,,Long-haul,Good
DL1514,Qatar Airways,,A320,JFK,ATL,,,scheduled,synthetic,1222.67,180,0.8646525766277388,153.26,0.1253,23853.0,2025-09-03T23:21:13.457106,True,1.427,0.082,2023.0,Sustainability Report,,,Medium-haul,Average
LH3503,KLM,,A321,JFK,DEN,,,scheduled,synthetic,2616.58,220,0.6976770545102471,368.88,0.141,56619.0,2025-09-03T23:21:13.457106,True,1.606,,,,,,Long-haul,Poor
BA8257,ANA,,B737,EWR,ORD,,,scheduled,synthetic,1157.14,175,0.673967063581788,192.35,0.1662,22686.57,2025-09-03T23:21:13.457106,True,1.893,0.085,2023.0,ESG Report,,,Medium-haul,Poor
EK6521,Southwest Airlines,,A330,LGA,DEN,,,scheduled,synthetic,2606.44,300,0.897213327159745,264.01,0.1013,71061.99,2025-09-03T23:21:13.457106,True,1.154,0.093,2023.0,Environmental Report,,,Long-haul,Excellent
EK6099,United Airlines,,A330,LGA,SFO,,,scheduled,synthetic,4151.2,300,0.7127316422334564,522.8,0.1259,111784.83,2025-09-03T23:21:13.457106,True,1.434,0.089,2023.0,Sustainability Report,,,Ultra-long-haul,Average
AA6010,Cathay Pacific,,A330,EWR,SFO,,,scheduled,synthetic,4128.23,300,0.6738320100985472,549.94,0.1332,111170.15,2025-09-03T23:21:13.457106,True,1.517,0.083,2023.0,Sustainability Report,,,Ultra-long-haul,Average
AA8158,United Airlines,,B737,JFK,ORD,,,scheduled,synthetic,1191.05,175,0.7156421288117518,186.26,0.1564,23326.71,2025-09-03T23:21:13.457106,True,1.781,0.089,2023.0,Sustainability Report,,,Medium-haul,Poor
LH9608,Qatar Airways,,B747,EWR,SFO,,,scheduled,synthetic,4128.23,410,0.8374326360773773,468.54,0.1135,160871.98,2025-09-03T23:21:13.457106,True,1.293,0.082,2023.0,Sustainability Report,,,Ultra-long-haul,Good
BA5776,Air France,,A330,JFK,SFO,,,scheduled,synthetic,4162.14,300,0.7019593247085472,532.22,0.1279,112079.04,2025-09-03T23:21:13.460045,True,1.457,,,,,,Ultra-long-haul,Average
DL2794,Southwest Airlines,,E190,LGA,ATL,,,scheduled,synthetic,1225.1,100,0.7682072599548446,200.13,0.1634,15374.13,2025-09-03T23:21:13.460045,True,1.861,0.093,2023.0,Environmental Report,,,Medium-haul,Poor
BA8095,KLM,,B737,JFK,DEN,,,scheduled,synthetic,2616.58,175,0.637146251055787,430.27,0.1644,47975.36,2025-09-03T23:21:13.460045,True,1.872,,,,,,Long-haul,Poor
AA5962,Delta Air Lines,,B787,JFK,SFO,,,scheduled,synthetic,4162.14,300,0.6331583030147736,388.74,0.0934,73840.19,2025-09-03T23:21:13.460045,True,1.064,0.095,2023.0,Sustainability Report,,,Ultra-long-haul,Excellent
BA0102,British Airways,,B738,EWR,ATL,,,scheduled,synthetic,1199.01,189,0.8564805961399976,153.44,0.128,24838.07,2025-09-03T23:21:13.460045,True,1.458,0.09,2023.0,ESG Report,,,Medium-haul,Average
UA2642,ANA,,A321,JFK,DEN,,,scheduled,synthetic,2616.58,220,0.6159440380930952,417.83,0.1597,56619.18,2025-09-03T23:21:13.460045,True,1.819,0.085,2023.0,ESG Report,,,Long-haul,Poor
DL7892,United Airlines,,B787,LGA,DFW,,,scheduled,synthetic,2234.88,300,0.876505915093609,153.12,0.0685,40263.18,2025-09-03T23:21:13.460045,True,0.78,0.089,2023.0,Sustainability Report,,,Long-haul,Excellent
EK6697,American Airlines,,B777,JFK,SFO,,,scheduled,synthetic,4162.14,350,0.6362664696430783,573.35,0.1378,127681.18,2025-09-03T23:21:13.460045,True,1.569,0.092,2023.0,ESG Report,,,Ultra-long-haul,Average
BA9186,Delta Air Lines,,B738,EWR,ATL,,,scheduled,synthetic,1199.01,189,0.7447373205160976,176.46,0.1472,24837.69,2025-09-03T23:21:13.460045,True,1.676,0.095,2023.0,Sustainability Report,,,Medium-haul,Poor
EK7532,ANA,,B737,EWR,ATL,,,scheduled,synthetic,1199.01,175,0.6842852449453289,196.05,0.1635,23476.97,2025-09-03T23:21:13.460045,True,1.862,0.085,2023.0,ESG Report,,,Medium-haul,Poor
EK9137,KLM,,A380,JFK,SFO,,,scheduled,synthetic,4162.14,525,0.8387592528611071,429.69,0.1032,189213.39,2025-09-03T23:21:13.461050,True,1.175,,,,,,Ultra-long-haul,Excellent
LH5003,Cathay Pacific,,A320,LGA,ATL,,,scheduled,synthetic,1225.1,180,0.8021233849037392,165.53,0.1351,23899.59,2025-09-03T23:21:13.461050,True,1.539,0.083,2023.0,Sustainability Report,,,Medium-haul,Average
UA7150,British Airways,,A330,JFK,SFO,,,scheduled,synthetic,4162.14,300,0.7651851653436779,488.24,0.1173,112078.2,2025-09-03T23:21:13.461050,True,1.336,0.09,2023.0,ESG Report,,,Ultra-long-haul,Average
DL4163,ANA,,B747,EWR,SFO,,,scheduled,synthetic,4128.23,410,0.783036626687601,501.08,0.1214,160869.24,2025-09-03T23:21:13.461050,True,1.383,0.085,2023.0,ESG Report,,,Ultra-long-haul,Average
UA6958,Southwest Airlines,,A320,LGA,ORD,,,scheduled,synthetic,1180.13,180,0.8580268340583775,149.26,0.1265,23052.44,2025-09-03T23:21:13.461050,True,1.441,0.093,2023.0,Environmental Report,,,Medium-haul,Average
DL3306,Delta Air Lines,,B737,JFK,ATL,,,scheduled,synthetic,1222.67,175,0.7702881360587924,177.47,0.1452,23923.03,2025-09-03T23:21:13.461050,True,1.654,0.095,2023.0,Sustainability Report,,,Medium-haul,Poor
BA8332,Emirates,,B747,LGA,SFO,,,scheduled,synthetic,4151.2,410,0.6443440517049862,612.31,0.1475,161760.71,2025-09-03T23:21:13.461050,True,1.68,0.084,2023.0,Environmental Report,,,Ultra-long-haul,Poor
LH0324,Cathay Pacific,,B787,JFK,LAX,,,scheduled,synthetic,3983.01,300,0.610152283967366,386.13,0.0969,70679.43,2025-09-03T23:21:13.461050,True,1.104,0.083,2023.0,Sustainability Report,,,Long-haul,Excellent
LH9242,Air France,,A330,LGA,SFO,,,scheduled,synthetic,4151.2,300,0.6353817506695701,586.45,0.1413,111785.89,2025-09-03T23:21:13.461050,True,1.609,,,,,,Ultra-long-haul,Poor
LH3816,Cathay Pacific,,A330,JFK,DEN,,,scheduled,synthetic,2616.58,300,0.688905899129175,345.16,0.1319,71334.83,2025-09-03T23:21:13.461050,True,1.502,0.083,2023.0,Sustainability Report,,,Long-haul,Average
LH3229,ANA,,B738,EWR,ATL,,,scheduled,synthetic,1199.01,189,0.6325471897535109,207.76,0.1733,24838.0,2025-09-03T23:21:13.462050,True,1.974,0.085,2023.0,ESG Report,,,Medium-haul,Poor
BA7028,Emirates,,B787,LGA,DFW,,,scheduled,synthetic,2234.88,300,0.6664011175340064,201.4,0.0901,40263.96,2025-09-03T23:21:13.462050,True,1.026,0.084,2023.0,Environmental Report,,,Long-haul,Excellent
UA6978,KLM,,B787,EWR,DEN,,,scheduled,synthetic,2582.64,300,0.887796031599069,174.21,0.0675,46398.88,2025-09-03T23:21:13.462050,True,0.769,,,,,,Long-haul,Excellent
AA0420,Cathay Pacific,,A330,LGA,DFW,,,scheduled,synthetic,2234.88,300,0.6841755761707842,297.75,0.1332,61113.98,2025-09-03T23:21:13.462050,True,1.517,0.083,2023.0,Sustainability Report,,,Long-haul,Average
DL0266,Qatar Airways,,B737,JFK,LAX,,,scheduled,synthetic,3983.01,175,0.7532001902839501,547.4,0.1374,72152.81,2025-09-03T23:21:13.462050,True,1.565,0.082,2023.0,Sustainability Report,,,Long-haul,Average
DL6849,Qantas,,B737,EWR,ORD,,,scheduled,synthetic,1157.14,175,0.8831196477272123,146.8,0.1269,22687.34,2025-09-03T23:21:13.462050,True,1.445,0.089,2023.0,Climate Action Plan,,,Medium-haul,Average
AA6579,KLM,,B737,EWR,ORD,,,scheduled,synthetic,1157.14,175,0.8243557016964685,157.26,0.1359,22686.68,2025-09-03T23:21:13.462050,True,1.548,,,,,,Medium-haul,Average
EK8103,Southwest Airlines,,A330,EWR,DFW,,,scheduled,synthetic,2207.82,300,0.7581561772938161,265.51,0.1203,60389.41,2025-09-03T23:21:13.462050,True,1.37,0.093,2023.0,Environmental Report,,,Long-haul,Average
BA0171,Lufthansa,,E190,LGA,ATL,,,scheduled,synthetic,1225.1,100,0.648674683747674,237.0,0.1935,15373.59,2025-09-03T23:21:13.462050,True,2.204,0.0875,2023.0,Sustainability Report,,,Medium-haul,Poor
AA7437,JAL,,A330,JFK,LAX,,,scheduled,synthetic,3983.01,300,0.7324075210134008,488.26,0.1226,107281.59,2025-09-03T23:21:13.462050,True,1.396,0.087,2023.0,Sustainability Report,,,Long-haul,Average
UA0194,American Airlines,,B787,EWR,LAX,,,scheduled,synthetic,3949.21,300,0.7086332436328255,329.67,0.0835,70084.54,2025-09-03T23:21:13.463050,True,0.951,0.092,2023.0,ESG Report,,,Long-haul,Excellent
DL1873,American Airlines,,B787,JFK,DFW,,,scheduled,synthetic,2238.7,300,0.6489245284132873,207.17,0.0925,40331.31,2025-09-03T23:21:13.463050,True,1.053,0.092,2023.0,ESG Report,,,Long-haul,Excellent
DL8524,Singapore Airlines,,B737,LGA,DEN,,,scheduled,synthetic,2606.44,175,0.897123250277473,304.42,0.1168,47792.9,2025-09-03T23:21:13.463050,True,1.33,0.08,2023.0,Sustainability Report,,,Long-haul,Good
AA8139,British Airways,,A330,LGA,DEN,,,scheduled,synthetic,2606.44,300,0.8959657079944738,264.38,0.1014,71062.62,2025-09-03T23:21:13.463050,True,1.155,0.09,2023.0,ESG Report,,,Long-haul,Excellent
UA6946,KLM,,B737,LGA,LAX,,,scheduled,synthetic,3973.93,175,0.7505000613586754,548.12,0.1379,71988.72,2025-09-03T23:21:13.463050,True,1.571,,,,,,Long-haul,Average
AA0349,Air France,,A321,EWR,ORD,,,scheduled,synthetic,1157.14,220,0.8069030742443009,150.83,0.1303,26775.14,2025-09-03T23:21:13.463050,True,1.484,,,,,,Medium-haul,Average
AA2588,Delta Air Lines,,A321,CDG,ZUR,,,scheduled,synthetic,477.58,220,0.640280214042009,100.47,0.2104,14152.37,2025-09-03T23:21:13.463050,False,2.396,0.095,2023.0,Sustainability Report,,,Short-haul,Poor
BA8947,Qantas,,A320,LHR,ZUR,,,scheduled,synthetic,789.27,180,0.8512597369515922,111.9,0.1418,17146.07,2025-09-03T23:21:13.463050,False,1.615,0.089,2023.0,Climate Action Plan,,,Medium-haul,Poor
AA1361,United Airlines,,E190,CDG,BCN,,,scheduled,synthetic,857.88,100,0.6527142446065436,182.27,0.2125,11897.02,2025-09-03T23:21:13.463050,False,2.42,0.089,2023.0,Sustainability Report,,,Medium-haul,Poor
BA2599,Air France,,B737,LHR,MAD,,,scheduled,synthetic,1244.42,175,0.8802400064196556,164.89,0.1325,25399.99,2025-09-03T23:21:13.463050,False,1.509,,,,,,Medium-haul,Average
BA0143,Emirates,,E190,LHR,FCO,,,scheduled,synthetic,1445.49,100,0.8633807502557902,218.16,0.1509,18835.51,2025-09-03T23:21:13.463050,False,1.719,0.084,2023.0,Environmental Report,,,Medium-haul,Poor
UA6887,ANA,,E190,LHR,MAD,,,scheduled,synthetic,1244.42,100,0.7984361499328886,204.05,0.164,16292.09,2025-09-03T23:21:13.463050,False,1.868,0.085,2023.0,ESG Report,,,Medium-haul,Poor
EK7134,United Airlines,,B738,FRA,MAD,,,scheduled,synthetic,1422.54,189,0.8591163539213739,188.39,0.1324,30589.45,2025-09-03T23:21:13.463050,False,1.508,0.089,2023.0,Sustainability Report,,,Medium-haul,Average
DL3858,Lufthansa,,B737,CDG,AMS,,,scheduled,synthetic,398.98,175,0.6924992112916466,86.16,0.216,10441.5,2025-09-03T23:21:13.463050,False,2.46,0.0875,2023.0,Sustainability Report,,,Short-haul,Poor
LH3524,JAL,,E190,CDG,FCO,,,scheduled,synthetic,1102.16,100,0.7327704575878272,197.77,0.1794,14492.0,2025-09-03T23:21:13.463050,False,2.043,0.087,2023.0,Sustainability Report,,,Medium-haul,Poor
UA7409,Qantas,,B738,LHR,ZUR,,,scheduled,synthetic,789.27,189,0.8588580435290956,112.07,0.142,18191.67,2025-09-03T23:21:13.463050,False,1.617,0.089,2023.0,Climate Action Plan,,,Medium-haul,Poor
AA9675,Southwest Airlines,,A320,FRA,FCO,,,scheduled,synthetic,958.9,180,0.8329552001368933,136.6,0.1425,20480.7,2025-09-03T23:21:13.463050,False,1.623,0.093,2023.0,Environmental Report,,,Medium-haul,Poor
AA4041,Delta Air Lines,,B738,CDG,MAD,,,scheduled,synthetic,1063.21,189,0.8222806494009145,148.58,0.1397,23090.97,2025-09-03T23:21:13.463050,False,1.591,0.095,2023.0,Sustainability Report,,,Medium-haul,Average
BA2026,Emirates,,A320,FRA,ZUR,,,scheduled,synthetic,286.15,180,0.8642830089091149,52.66,0.184,8192.37,2025-09-03T23:21:13.463050,False,2.096,0.084,2023.0,Environmental Report,,,Short-haul,Poor
LH1174,ANA,,B738,LHR,MAD,,,scheduled,synthetic,1244.42,189,0.6572567423665614,216.33,0.1738,26872.84,2025-09-03T23:21:13.463050,False,1.979,0.085,2023.0,ESG Report,,,Medium-haul,Poor
BA0716,JAL,,A320,CDG,MAD,,,scheduled,synthetic,1063.21,180,0.7106153841482147,170.14,0.16,21762.74,2025-09-03T23:21:13.463050,False,1.822,0.087,2023.0,Sustainability Report,,,Medium-haul,Poor
AA2226,JAL,,A320,LHR,AMS,,,scheduled,synthetic,371.09,180,0.6018318104964141,91.04,0.2453,9862.34,2025-09-03T23:21:13.463050,False,2.794,0.087,2023.0,Sustainability Report,,,Short-haul,Poor
DL0075,American Airlines,,E190,LHR,FCO,,,scheduled,synthetic,1445.49,100,0.7777538917710303,242.18,0.1675,18835.64,2025-09-03T23:21:13.463050,False,1.908,0.092,2023.0,ESG Report,,,Medium-haul,Poor
EK9898,JAL,,E190,FRA,AMS,,,scheduled,synthetic,366.49,100,0.7143143641029395,88.0,0.2401,6285.97,2025-09-03T23:21:13.463050,False,2.734,0.087,2023.0,Sustainability Report,,,Short-haul,Poor
LH8910,British Airways,,B737,CDG,MAD,,,scheduled,synthetic,1063.21,175,0.8939659338760257,139.52,0.1312,21827.07,2025-09-03T23:21:13.463050,False,1.494,0.09,2023.0,ESG Report,,,Medium-haul,Average
LH0354,JAL,,B737,CDG,MAD,,,scheduled,synthetic,1063.21,175,0.6686593238265357,186.53,0.1754,21826.88,2025-09-03T23:21:13.463050,False,1.998,0.087,2023.0,Sustainability Report,,,Medium-haul,Poor
DL0404,United Airlines,,B738,FRA,ZUR,,,scheduled,synthetic,286.15,189,0.6381329806941303,72.07,0.2519,8692.16,2025-09-03T23:21:13.463050,False,2.869,0.089,2023.0,Sustainability Report,,,Short-haul,Poor
AA5024,Emirates,,B737,CDG,BCN,,,scheduled,synthetic,857.88,175,0.8727867337940114,121.44,0.1416,18548.46,2025-09-03T23:21:13.463050,False,1.613,0.084,2023.0,Environmental Report,,,Medium-haul,Poor
EK2085,American Airlines,,A321,CDG,BCN,,,scheduled,synthetic,857.88,220,0.774657910235505,128.45,0.1497,21891.06,2025-09-03T23:21:13.463050,False,1.705,0.092,2023.0,ESG Report,,,Medium-haul,Poor
DL1052,British Airways,,E190,LHR,AMS,,,scheduled,synthetic,371.09,100,0.7546810536087155,84.07,0.2266,6344.6,2025-09-03T23:21:13.463050,False,2.581,0.09,2023.0,ESG Report,,,Short-haul,Poor
AA4932,Qatar Airways,,A320,CDG,MAD,,,scheduled,synthetic,1063.21,180,0.7465388047893993,161.95,0.1523,21762.35,2025-09-03T23:21:13.463050,False,1.735,0.082,2023.0,Sustainability Report,,,Medium-haul,Poor
LH9699,Air France,,B738,FRA,ZUR,,,scheduled,synthetic,286.15,189,0.6535964053904367,70.37,0.2459,8692.79,2025-09-03T23:21:13.463050,False,2.801,,,,,,Short-haul,Poor
UA5951,KLM,,B738,FRA,AMS,,,scheduled,synthetic,366.49,189,0.6922575402134995,79.25,0.2162,10368.81,2025-09-03T23:21:13.463050,False,2.462,,,,,,Short-haul,Poor
BA4548,Emirates,,A320,CDG,BCN,,,scheduled,synthetic,857.88,180,0.68544534182058,149.9,0.1747,18494.69,2025-09-03T23:21:13.463050,False,1.99,0.084,2023.0,Environmental Report,,,Medium-haul,Poor
UA9861,British Airways,,E190,FRA,MAD,,,scheduled,synthetic,1422.54,100,0.675100815311622,274.7,0.1931,18545.02,2025-09-03T23:21:13.463050,False,2.199,0.09,2023.0,ESG Report,,,Medium-haul,Poor
UA0463,Qatar Airways,,B738,FRA,BCN,,,scheduled,synthetic,1093.82,189,0.7687865859654333,163.32,0.1493,23730.5,2025-09-03T23:21:13.463050,False,1.7,0.082,2023.0,Sustainability Report,,,Medium-haul,Poor
EK8474,Singapore Airlines,,A320,CDG,MAD,,,scheduled,synthetic,1063.21,180,0.8965046979194302,134.86,0.1268,21762.47,2025-09-03T23:21:13.463050,False,1.444,0.08,2023.0,Sustainability Report,,,Medium-haul,Average
AA5616,American Airlines,,B738,LHR,AMS,,,scheduled,synthetic,371.09,189,0.6383775735471241,86.73,0.2337,10464.27,2025-09-03T23:21:13.463050,False,2.662,0.092,2023.0,ESG Report,,,Short-haul,Poor
EK0450,Cathay Pacific,,A321,LHR,ZUR,,,scheduled,synthetic,789.27,220,0.8194403986942431,112.57,0.1426,20293.77,2025-09-03T23:21:13.463050,False,1.624,0.083,2023.0,Sustainability Report,,,Medium-haul,Poor
BA5141,JAL,,A321,FRA,MAD,,,scheduled,synthetic,1422.54,220,0.8551896766859878,181.37,0.1275,34123.27,2025-09-03T23:21:13.463050,False,1.452,0.087,2023.0,Sustainability Report,,,Medium-haul,Average
LH0576,JAL,,A320,FRA,ZUR,,,scheduled,synthetic,286.15,180,0.7475143763549108,60.88,0.2128,8191.56,2025-09-03T23:21:13.463050,False,2.424,0.087,2023.0,Sustainability Report,,,Short-haul,Poor
BA9682,Qatar Airways,,B738,FRA,FCO,,,scheduled,synthetic,958.9,189,0.7569205044245608,151.91,0.1584,21731.94,2025-09-03T23:21:13.463050,False,1.804,0.082,2023.0,Sustainability Report,,,Medium-haul,Poor
